Run	BioSample	AvgSpotLen	Bases	Bytes	DONOR_AGE	Experiment	gender	GEO_Accession	inferred_cell_type	create_date	version	Sample Name
"SRR3562770"	"SAMN05159214"	128	"422.31 M"	"205.90 Mb"	38	"SRX1788382"	"female"	"GSM2172440"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172440"
"SRR3562771"	"SAMN05159215"	128	"491.44 M"	"240.81 Mb"	38	"SRX1788383"	"female"	"GSM2172441"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172441"
"SRR3562772"	"SAMN05159216"	128	"391.05 M"	"189.26 Mb"	38	"SRX1788384"	"female"	"GSM2172442"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172442"
"SRR3562773"	"SAMN05159217"	128	"323.07 M"	"157.83 Mb"	38	"SRX1788385"	"female"	"GSM2172443"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172443"
"SRR3562774"	"SAMN05159218"	128	"255.73 M"	"125.11 Mb"	38	"SRX1788386"	"female"	"GSM2172444"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172444"
"SRR3562775"	"SAMN05159219"	128	"379.59 M"	"185.57 Mb"	38	"SRX1788387"	"female"	"GSM2172445"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172445"
"SRR3562776"	"SAMN05159220"	128	"326.11 M"	"159.85 Mb"	38	"SRX1788388"	"female"	"GSM2172446"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172446"
"SRR3562777"	"SAMN05159221"	128	"209.61 M"	"102.73 Mb"	38	"SRX1788389"	"female"	"GSM2172447"	"acinar"	"2016-05-2021:46:00Z"	1	"GSM2172447"
"SRR3562778"	"SAMN05159222"	128	"409.84 M"	"198.03 Mb"	38	"SRX1788390"	"female"	"GSM2172448"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172448"
"SRR3562779"	"SAMN05159223"	128	"323.57 M"	"157.43 Mb"	38	"SRX1788391"	"female"	"GSM2172449"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172449"
"SRR3562780"	"SAMN05159224"	128	"422.99 M"	"205.11 Mb"	38	"SRX1788392"	"female"	"GSM2172450"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172450"
"SRR3562781"	"SAMN05159225"	128	"435.60 M"	"214.53 Mb"	38	"SRX1788393"	"female"	"GSM2172451"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172451"
"SRR3562782"	"SAMN05159226"	128	"338.43 M"	"163.83 Mb"	38	"SRX1788394"	"female"	"GSM2172452"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172452"
"SRR3562783"	"SAMN05159227"	128	"312.75 M"	"151.66 Mb"	38	"SRX1788395"	"female"	"GSM2172453"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172453"
"SRR3562784"	"SAMN05159228"	128	"272.92 M"	"132.98 Mb"	38	"SRX1788396"	"female"	"GSM2172454"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172454"
"SRR3562785"	"SAMN05159229"	128	"287.93 M"	"140.67 Mb"	38	"SRX1788397"	"female"	"GSM2172455"	"mesenchymal"	"2016-05-2021:47:00Z"	1	"GSM2172455"
"SRR3562786"	"SAMN05159230"	128	"377.19 M"	"183.90 Mb"	38	"SRX1788398"	"female"	"GSM2172456"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172456"
"SRR3562787"	"SAMN05159231"	128	"257.51 M"	"126.06 Mb"	38	"SRX1788399"	"female"	"GSM2172457"	"beta"	"2016-05-2021:47:00Z"	1	"GSM2172457"
"SRR3562788"	"SAMN05159232"	128	"399.87 M"	"194.13 Mb"	38	"SRX1788400"	"female"	"GSM2172458"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172458"
"SRR3562789"	"SAMN05159233"	128	"393.22 M"	"191.99 Mb"	38	"SRX1788401"	"female"	"GSM2172459"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172459"
"SRR3562790"	"SAMN05159234"	128	"195.10 M"	"95.01 Mb"	38	"SRX1788402"	"female"	"GSM2172460"	"acinar"	"2016-05-2021:46:00Z"	1	"GSM2172460"
"SRR3562791"	"SAMN05159804"	128	"289.41 M"	"140.21 Mb"	38	"SRX1788403"	"female"	"GSM2172461"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172461"
"SRR3562792"	"SAMN05159805"	128	"199.27 M"	"100.14 Mb"	38	"SRX1788404"	"female"	"GSM2172462"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172462"
"SRR3562793"	"SAMN05159806"	128	"326.91 M"	"158.97 Mb"	38	"SRX1788405"	"female"	"GSM2172463"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172463"
"SRR3562794"	"SAMN05159807"	128	"265.37 M"	"129.68 Mb"	38	"SRX1788406"	"female"	"GSM2172464"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172464"
"SRR3562795"	"SAMN05159808"	128	"261.32 M"	"127.42 Mb"	38	"SRX1788407"	"female"	"GSM2172465"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172465"
"SRR3562796"	"SAMN05159809"	128	"347.59 M"	"167.26 Mb"	38	"SRX1788408"	"female"	"GSM2172466"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172466"
"SRR3562797"	"SAMN05159810"	128	"301.05 M"	"147.25 Mb"	38	"SRX1788409"	"female"	"GSM2172467"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172467"
"SRR3562798"	"SAMN05159811"	128	"367.66 M"	"178.98 Mb"	38	"SRX1788410"	"female"	"GSM2172468"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172468"
"SRR3562799"	"SAMN05159812"	128	"474.40 M"	"230.73 Mb"	38	"SRX1788411"	"female"	"GSM2172469"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172469"
"SRR3562800"	"SAMN05159813"	128	"244.49 M"	"119.34 Mb"	38	"SRX1788412"	"female"	"GSM2172470"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172470"
"SRR3562801"	"SAMN05159814"	128	"441.87 M"	"214.62 Mb"	38	"SRX1788413"	"female"	"GSM2172471"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172471"
"SRR3562802"	"SAMN05159815"	128	"398.03 M"	"194.36 Mb"	38	"SRX1788414"	"female"	"GSM2172472"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172472"
"SRR3562803"	"SAMN05159816"	128	"406.14 M"	"199.12 Mb"	38	"SRX1788415"	"female"	"GSM2172473"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172473"
"SRR3562804"	"SAMN05159817"	128	"440.72 M"	"214.89 Mb"	38	"SRX1788416"	"female"	"GSM2172474"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172474"
"SRR3562805"	"SAMN05159818"	128	"224.46 M"	"108.74 Mb"	38	"SRX1788417"	"female"	"GSM2172475"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172475"
"SRR3562806"	"SAMN05159819"	128	"378.94 M"	"185.04 Mb"	38	"SRX1788418"	"female"	"GSM2172476"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172476"
"SRR3562807"	"SAMN05159820"	128	"172.95 M"	"84.04 Mb"	38	"SRX1788419"	"female"	"GSM2172477"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172477"
"SRR3562808"	"SAMN05159821"	128	"420.71 M"	"206.19 Mb"	38	"SRX1788420"	"female"	"GSM2172478"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172478"
"SRR3562809"	"SAMN05159822"	128	"330.12 M"	"161.31 Mb"	38	"SRX1788421"	"female"	"GSM2172479"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172479"
"SRR3562810"	"SAMN05159823"	128	"252.88 M"	"124.28 Mb"	38	"SRX1788422"	"female"	"GSM2172480"	"mesenchymal"	"2016-05-2021:47:00Z"	1	"GSM2172480"
"SRR3562811"	"SAMN05160306"	128	"229.13 M"	"113.21 Mb"	38	"SRX1788423"	"female"	"GSM2172481"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172481"
"SRR3562812"	"SAMN05160308"	128	"353.34 M"	"171.69 Mb"	38	"SRX1788424"	"female"	"GSM2172482"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172482"
"SRR3562813"	"SAMN05160311"	128	"256.60 M"	"124.85 Mb"	38	"SRX1788425"	"female"	"GSM2172483"	"beta"	"2016-05-2021:47:00Z"	1	"GSM2172483"
"SRR3562814"	"SAMN05160314"	128	"438.85 M"	"212.93 Mb"	38	"SRX1788426"	"female"	"GSM2172484"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172484"
"SRR3562815"	"SAMN05160316"	128	"347.52 M"	"171.03 Mb"	38	"SRX1788427"	"female"	"GSM2172485"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172485"
"SRR3562816"	"SAMN05160319"	128	"379.16 M"	"184.71 Mb"	38	"SRX1788428"	"female"	"GSM2172486"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172486"
"SRR3562817"	"SAMN05160322"	128	"349.50 M"	"171.74 Mb"	38	"SRX1788429"	"female"	"GSM2172487"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172487"
"SRR3562818"	"SAMN05160324"	128	"195.56 M"	"96.66 Mb"	38	"SRX1788430"	"female"	"GSM2172488"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172488"
"SRR3562819"	"SAMN05160327"	128	"218.32 M"	"107.84 Mb"	38	"SRX1788431"	"female"	"GSM2172489"	"beta"	"2016-05-2021:47:00Z"	1	"GSM2172489"
"SRR3562820"	"SAMN05160330"	128	"310.47 M"	"151.22 Mb"	38	"SRX1788432"	"female"	"GSM2172490"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172490"
"SRR3562821"	"SAMN05160412"	128	"256.28 M"	"124.93 Mb"	38	"SRX1788433"	"female"	"GSM2172491"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172491"
"SRR3562822"	"SAMN05160415"	128	"455.39 M"	"223.05 Mb"	38	"SRX1788434"	"female"	"GSM2172492"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172492"
"SRR3562823"	"SAMN05160418"	128	"404.49 M"	"196.37 Mb"	38	"SRX1788435"	"female"	"GSM2172493"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172493"
"SRR3562824"	"SAMN05160420"	128	"215.03 M"	"104.10 Mb"	38	"SRX1788436"	"female"	"GSM2172494"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172494"
"SRR3562825"	"SAMN05160422"	128	"153.03 M"	"74.48 Mb"	38	"SRX1788437"	"female"	"GSM2172495"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172495"
"SRR3562826"	"SAMN05160425"	128	"381.04 M"	"185.01 Mb"	38	"SRX1788438"	"female"	"GSM2172496"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172496"
"SRR3562827"	"SAMN05160428"	128	"171.21 M"	"84.48 Mb"	38	"SRX1788439"	"female"	"GSM2172497"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172497"
"SRR3562828"	"SAMN05160430"	128	"481.68 M"	"232.87 Mb"	38	"SRX1788440"	"female"	"GSM2172498"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172498"
"SRR3562829"	"SAMN05160433"	128	"91.44 M"	"44.95 Mb"	38	"SRX1788441"	"female"	"GSM2172499"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172499"
"SRR3562830"	"SAMN05160435"	128	"289.91 M"	"140.78 Mb"	38	"SRX1788442"	"female"	"GSM2172500"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172500"
"SRR3562831"	"SAMN05160438"	128	"237.73 M"	"116.05 Mb"	38	"SRX1788443"	"female"	"GSM2172501"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172501"
"SRR3562832"	"SAMN05160441"	128	"270.91 M"	"132.52 Mb"	38	"SRX1788444"	"female"	"GSM2172502"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172502"
"SRR3562833"	"SAMN05160443"	128	"299.89 M"	"146.27 Mb"	38	"SRX1788445"	"female"	"GSM2172503"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172503"
"SRR3562834"	"SAMN05160446"	128	"485.35 M"	"236.88 Mb"	38	"SRX1788446"	"female"	"GSM2172504"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172504"
"SRR3562835"	"SAMN05160449"	128	"412.44 M"	"201.94 Mb"	38	"SRX1788447"	"female"	"GSM2172505"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172505"
"SRR3562836"	"SAMN05160453"	128	"359.36 M"	"175.97 Mb"	38	"SRX1788448"	"female"	"GSM2172506"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172506"
"SRR3562837"	"SAMN05160456"	128	"331.51 M"	"160.68 Mb"	38	"SRX1788449"	"female"	"GSM2172507"	"beta"	"2016-05-2021:47:00Z"	1	"GSM2172507"
"SRR3562838"	"SAMN05160458"	128	"299.89 M"	"146.51 Mb"	38	"SRX1788450"	"female"	"GSM2172508"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172508"
"SRR3562839"	"SAMN05160461"	128	"460.00 M"	"222.80 Mb"	38	"SRX1788451"	"female"	"GSM2172509"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172509"
"SRR3562840"	"SAMN05160464"	128	"324.57 M"	"157.61 Mb"	38	"SRX1788452"	"female"	"GSM2172510"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172510"
"SRR3562841"	"SAMN05160467"	128	"318.54 M"	"154.60 Mb"	38	"SRX1788453"	"female"	"GSM2172511"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172511"
"SRR3562842"	"SAMN05160469"	128	"413.24 M"	"201.61 Mb"	38	"SRX1788454"	"female"	"GSM2172512"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172512"
"SRR3562843"	"SAMN05160472"	128	"269.57 M"	"131.50 Mb"	38	"SRX1788455"	"female"	"GSM2172513"	"ductal"	"2016-05-2021:47:00Z"	1	"GSM2172513"
"SRR3562844"	"SAMN05160475"	128	"283.16 M"	"137.18 Mb"	38	"SRX1788456"	"female"	"GSM2172514"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172514"
"SRR3562845"	"SAMN05160477"	128	"416.70 M"	"201.84 Mb"	38	"SRX1788457"	"female"	"GSM2172515"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172515"
"SRR3562846"	"SAMN05160481"	128	"426.67 M"	"207.95 Mb"	38	"SRX1788458"	"female"	"GSM2172516"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172516"
"SRR3562847"	"SAMN05160483"	127	"127.07 M"	"63.05 Mb"	38	"SRX1788459"	"female"	"GSM2172517"	"acinar"	"2016-05-2021:47:00Z"	1	"GSM2172517"
"SRR3562848"	"SAMN05160486"	128	"384.94 M"	"188.74 Mb"	38	"SRX1788460"	"female"	"GSM2172518"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172518"
"SRR3562849"	"SAMN05160489"	128	"234.91 M"	"115.18 Mb"	38	"SRX1788461"	"female"	"GSM2172519"	"alpha"	"2016-05-2021:48:00Z"	1	"GSM2172519"
"SRR3562850"	"SAMN05160491"	128	"367.67 M"	"180.01 Mb"	38	"SRX1788462"	"female"	"GSM2172520"	"ductal"	"2016-05-2021:48:00Z"	1	"GSM2172520"
"SRR3562851"	"SAMN05160493"	124	"160.84 M"	"75.85 Mb"	38	"SRX1788463"	"female"	"GSM2172521"	"beta"	"2016-05-2021:50:00Z"	1	"GSM2172521"
"SRR3562852"	"SAMN05160496"	125	"118.55 M"	"56.63 Mb"	38	"SRX1788464"	"female"	"GSM2172522"	"beta"	"2016-05-2021:49:00Z"	1	"GSM2172522"
"SRR3562853"	"SAMN05160499"	126	"269.29 M"	"125.16 Mb"	38	"SRX1788465"	"female"	"GSM2172523"	"beta"	"2016-05-2021:49:00Z"	1	"GSM2172523"
"SRR3562854"	"SAMN05160501"	126	"40.21 M"	"18.83 Mb"	38	"SRX1788466"	"female"	"GSM2172524"	"alpha"	"2016-05-2021:49:00Z"	1	"GSM2172524"
"SRR3562855"	"SAMN05160504"	125	"134.95 M"	"62.93 Mb"	38	"SRX1788467"	"female"	"GSM2172525"	"alpha"	"2016-05-2021:49:00Z"	1	"GSM2172525"
"SRR3562856"	"SAMN05160507"	126	"79.64 M"	"37.41 Mb"	38	"SRX1788468"	"female"	"GSM2172526"	"alpha"	"2016-05-2021:48:00Z"	1	"GSM2172526"
"SRR3562857"	"SAMN05160509"	126	"295.15 M"	"138.70 Mb"	38	"SRX1788469"	"female"	"GSM2172527"	"beta"	"2016-05-2021:49:00Z"	1	"GSM2172527"
"SRR3562858"	"SAMN05160512"	126	"207.65 M"	"98.06 Mb"	38	"SRX1788470"	"female"	"GSM2172528"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172528"
"SRR3562859"	"SAMN05160515"	125	"166.31 M"	"78.54 Mb"	38	"SRX1788471"	"female"	"GSM2172529"	"beta"	"2016-05-2021:49:00Z"	1	"GSM2172529"
"SRR3562860"	"SAMN05160519"	126	"596.16 M"	"277.76 Mb"	38	"SRX1788472"	"female"	"GSM2172530"	"alpha"	"2016-05-2021:48:00Z"	1	"GSM2172530"
"SRR3562861"	"SAMN05160521"	126	"343.21 M"	"160.94 Mb"	38	"SRX1788473"	"female"	"GSM2172531"	"alpha"	"2016-05-2021:50:00Z"	1	"GSM2172531"
"SRR3562862"	"SAMN05160524"	127	"299.44 M"	"138.44 Mb"	38	"SRX1788474"	"female"	"GSM2172532"	"alpha"	"2016-05-2021:49:00Z"	1	"GSM2172532"
"SRR3562863"	"SAMN05160527"	126	"395.81 M"	"184.96 Mb"	38	"SRX1788475"	"female"	"GSM2172533"	"beta"	"2016-05-2021:48:00Z"	1	"GSM2172533"
"SRR3562864"	"SAMN05160529"	126	"271.95 M"	"125.52 Mb"	38	"SRX1788476"	"female"	"GSM2172534"	"alpha"	"2016-05-2021:49:00Z"	1	"GSM2172534"
"SRR3562865"	"SAMN05160532"	125	"104.52 M"	"49.70 Mb"	38	"SRX1788477"	"female"	"GSM2172535"	"alpha"	"2016-05-2021:49:00Z"	1	"GSM2172535"
"SRR3562866"	"SAMN05160535"	126	"212.13 M"	"98.86 Mb"	38	"SRX1788478"	"female"	"GSM2172536"	"beta"	"2016-05-2021:50:00Z"	1	"GSM2172536"
"SRR3562867"	"SAMN05160537"	125	"305.20 M"	"142.67 Mb"	38	"SRX1788479"	"female"	"GSM2172537"	"alpha"	"2016-05-2021:50:00Z"	1	"GSM2172537"
"SRR3562868"	"SAMN05160540"	127	"523.42 M"	"242.85 Mb"	38	"SRX1788480"	"female"	"GSM2172538"	"alpha"	"2016-05-2021:48:00Z"	1	"GSM2172538"
"SRR3562869"	"SAMN05160543"	126	"229.79 M"	"106.75 Mb"	38	"SRX1788481"	"female"	"GSM2172539"	"alpha"	"2016-05-2021:50:00Z"	1	"GSM2172539"
"SRR3562870"	"SAMN05160546"	126	"141.52 M"	"66.37 Mb"	38	"SRX1788482"	"female"	"GSM2172540"	"alpha"	"2016-05-2021:49:00Z"	1	"GSM2172540"
"SRR3562871"	"SAMN05160549"	126	"52.28 M"	"24.70 Mb"	38	"SRX1788483"	"female"	"GSM2172541"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172541"
"SRR3562872"	"SAMN05160552"	126	"186.38 M"	"87.76 Mb"	38	"SRX1788484"	"female"	"GSM2172542"	"alpha"	"2016-05-2021:47:00Z"	1	"GSM2172542"
